session_id,user_id,start_time,device_type,referrer_source,is_converted
86fd21c4-5211-41c1-bdfa-1266870afba9,1be36a3d-a1f1-48f4-b86c-4bea383949e4,10:48.0,mobile,social_media,FALSE
f63e2429-aeed-431d-9c62-ea12b7e44db5,1bf363fd-c88f-416d-9a29-62ce6ee90ed7,36:11.0,mobile,paid_search,TRUE
9f34cf49-5fe7-4b20-acfe-53b9522cfc0f,1bf363fd-c88f-416d-9a29-62ce6ee90ed7,00:40.0,mobile,organic_search,FALSE
7be25ae7-5fd2-4696-8fe9-275f48f15248,1bf9b3f3-20cb-44d0-8f73-4074482d0112,55:16.0,desktop,organic_search,FALSE
81578a94-be09-497e-81a4-beebaa6803ad,1bf9b3f3-20cb-44d0-8f73-4074482d0112,20:23.0,desktop,organic_search,FALSE
3b752ad3-fd31-4e30-b022-1f52fa9e380f,1bf9b3f3-20cb-44d0-8f73-4074482d0112,17:01.0,mobile,email,FALSE
ff0b7577-6aa5-4ea5-91f0-5e785c8537f1,1bf9b3f3-20cb-44d0-8f73-4074482d0112,22:40.0,desktop,social_media,FALSE
7b35ce8a-fdff-494f-b79d-c637d56ede9c,1c0d634a-fc03-45a4-acac-4f0f1d940fad,47:14.0,mobile,social_media,FALSE
e31f28b9-adcf-4d5b-b2f8-3eb8918598a2,1c1f7e46-5309-4654-8f1d-76d69e71353f,44:40.0,desktop,direct,FALSE
1b6fb396-15c9-44a8-927d-c21e3ede1f37,1c1f7e46-5309-4654-8f1d-76d69e71353f,04:20.0,desktop,social_media,TRUE
10416b3d-76f6-4a0e-b209-a2bbeb098c22,1c2316f7-bc93-4c8e-bad4-2e1f1a2696ec,57:37.0,mobile,direct,FALSE
62ff3818-2e10-406d-bfbe-6230817a8b8a,1c2316f7-bc93-4c8e-bad4-2e1f1a2696ec,02:36.0,desktop,social_media,FALSE
da6ff7c1-97e0-4031-82aa-e1797610fdc2,1c2316f7-bc93-4c8e-bad4-2e1f1a2696ec,01:35.0,mobile,social_media,FALSE
2627bd9d-9aaa-4193-84ed-3c45adeb74da,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,19:30.0,mobile,organic_search,FALSE
7fc138a3-2059-4c19-803c-1d5d6935e483,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,11:48.0,desktop,social_media,FALSE
9cc6835a-ef3b-418a-8b64-da30fb04535b,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,33:16.0,mobile,social_media,FALSE
61db394f-377a-4c46-b2e0-0988e37e9ff1,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,49:06.0,mobile,direct,TRUE
c782a84d-17d0-4900-a9e1-dbc7d166f764,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,29:42.0,tablet,paid_search,FALSE
b0e40c03-6f11-490a-b49c-932387e5df71,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,36:53.0,desktop,direct,FALSE
0e2cd947-6f03-4e47-bd98-25dc52efd499,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,15:59.0,desktop,social_media,FALSE
ad5993b2-dec3-4020-a915-61d67205de22,1c5906bd-fba3-4ba8-9b8c-bdaf96c51e75,20:06.0,mobile,direct,FALSE
6f94128a-d424-4628-a278-657854ecf443,1c62239d-b665-4579-b610-4c6c25baf49e,55:55.0,mobile,social_media,FALSE
cccdc08a-183d-43dc-b46c-190bccdf4dbf,1c62239d-b665-4579-b610-4c6c25baf49e,53:21.0,desktop,organic_search,FALSE
239a0801-1cad-4b1e-b560-515f0db665ab,1c65c0b1-282b-44cc-a797-65c6168777d8,50:24.0,mobile,direct,FALSE
b3d5389e-3480-41cb-9ba5-2074f4a011dd,1c65c0b1-282b-44cc-a797-65c6168777d8,45:30.0,mobile,email,FALSE
e31271f3-dca7-4eb6-a1ca-7911321cefd2,1c65c0b1-282b-44cc-a797-65c6168777d8,38:46.0,mobile,direct,FALSE
b75fa453-14dc-47d2-8f01-815b4766db2d,1c8a67ae-c7bb-448a-8d33-fefb62b5313d,57:38.0,desktop,paid_search,FALSE
676605cf-7dbd-424f-bbce-5355b863408c,1c91b95c-f76a-4c4b-b29f-21ac17902fe0,54:05.0,desktop,direct,FALSE
cae98a90-0b1d-43a0-a3b3-ac32b81c70d8,1c91b95c-f76a-4c4b-b29f-21ac17902fe0,07:08.0,desktop,social_media,FALSE
881dc5b7-7c11-4ec8-b53c-e4a883759d4a,1c945e61-a376-4ceb-9764-d8c34ce466b2,47:05.0,mobile,organic_search,FALSE
943c9987-d536-481f-ab72-eb2ca8b2a0cd,1c945e61-a376-4ceb-9764-d8c34ce466b2,30:29.0,tablet,organic_search,FALSE
786627ed-82a2-4f3a-bac9-9d42f9e2e5c5,1c945e61-a376-4ceb-9764-d8c34ce466b2,36:16.0,mobile,direct,FALSE
e31d93bd-8ae2-4045-b917-857ae92b965e,1c945e61-a376-4ceb-9764-d8c34ce466b2,18:42.0,desktop,organic_search,FALSE
55518389-098d-4d01-ab11-980ab846c091,1c945e61-a376-4ceb-9764-d8c34ce466b2,05:10.0,mobile,direct,FALSE
d0cdf99e-d0c5-434b-b431-f306f814f206,1c945e61-a376-4ceb-9764-d8c34ce466b2,04:44.0,desktop,organic_search,FALSE
f1369fb7-26c2-485c-b626-a23fe319e4da,1c95a21b-ebb0-4685-93c6-7b998d877514,39:46.0,tablet,organic_search,FALSE
ae88af28-f076-4892-8547-f5bb74d15222,1c95a21b-ebb0-4685-93c6-7b998d877514,23:12.0,desktop,organic_search,FALSE
1a920c3e-87c5-498a-9ee8-d90097ffac74,1c95a21b-ebb0-4685-93c6-7b998d877514,38:49.0,tablet,direct,FALSE
ba4c4ded-025e-4ea7-9152-5c52aa467a89,1c979a0e-2b27-4a77-8f5f-67743ba66a42,43:04.0,tablet,direct,FALSE
0b853184-d1d5-4860-8943-be698e16d836,1c985f43-b4bc-4ab5-a7d2-136753de9098,33:20.0,mobile,social_media,TRUE
db3ae7ed-701a-45b2-b444-cfe912a04a1a,1c985f43-b4bc-4ab5-a7d2-136753de9098,44:29.0,mobile,organic_search,FALSE
def8247a-36ac-4a6a-a30c-935135a5b649,1c985f43-b4bc-4ab5-a7d2-136753de9098,23:40.0,mobile,direct,FALSE
2a1ad358-e3d8-4ca5-9031-f84b8bada050,1ca37b09-e010-406c-a8ed-009c1c801af9,57:00.0,mobile,social_media,FALSE
e812e744-2b25-4752-8a5a-3a9f8899ee4c,1ca37b09-e010-406c-a8ed-009c1c801af9,15:51.0,mobile,organic_search,FALSE
e93a2dcd-05f4-4fff-974a-96834c1e96c4,1ca37b09-e010-406c-a8ed-009c1c801af9,19:46.0,mobile,organic_search,FALSE
42527467-8688-46a1-bc7c-4b211fa7b716,1ca5ae5e-fe5f-464f-9629-e8cf39b88a78,52:31.0,desktop,direct,FALSE
f1de698b-49d5-483b-b472-2fae8f1e3e7c,1ca700c7-f2ae-49aa-b6fe-17034ce69083,20:38.0,mobile,organic_search,FALSE
755a0693-6478-44c8-8af1-231bc227d8e1,1ca700c7-f2ae-49aa-b6fe-17034ce69083,57:26.0,mobile,paid_search,FALSE
8b78aa39-eb0b-4b92-a9c9-20f35273c577,1ca8f39b-0c0d-45d4-b065-21fbf0c61467,19:21.0,mobile,email,FALSE
57b75d38-f6da-494d-a015-312b6c813aaf,1ca8f39b-0c0d-45d4-b065-21fbf0c61467,52:33.0,mobile,organic_search,FALSE
6f110553-7fac-46c2-a1e8-14dca6e4a7f5,1ca9de6d-a1f1-4ea7-b225-3bbcd4ee6ce2,26:04.0,mobile,social_media,FALSE
d1a64694-15fd-4425-9967-6e81397283c2,1ca9de6d-a1f1-4ea7-b225-3bbcd4ee6ce2,24:15.0,desktop,organic_search,FALSE
79c8d21b-06f4-4197-8064-52a1edb5ddc5,1ca9de6d-a1f1-4ea7-b225-3bbcd4ee6ce2,44:52.0,mobile,direct,TRUE
6d1a241d-4187-42cc-a6dc-c6f14c42dc49,1cb2b825-331e-4027-ab40-392465795291,54:47.0,mobile,direct,FALSE
b39c44e3-019d-4baf-a7a6-7c4fbcaf5169,1cb2b825-331e-4027-ab40-392465795291,33:55.0,mobile,referral,FALSE
6a6536a8-a238-40a4-8e91-26df8f260182,1cb2b825-331e-4027-ab40-392465795291,35:29.0,tablet,direct,FALSE
d28dfc2b-d2dc-462c-8ca8-5a27d08a46b2,1cb704a9-6d19-439e-b7f3-805624e4dedc,18:22.0,mobile,email,FALSE
acd805fc-63c2-41f8-88f6-6d2a97d3b75d,1cb704a9-6d19-439e-b7f3-805624e4dedc,23:35.0,tablet,organic_search,TRUE
35664586-1fc8-45a4-99f9-958a5e0e06f7,1cb704a9-6d19-439e-b7f3-805624e4dedc,48:46.0,mobile,paid_search,FALSE
4eb28b4e-07c8-4e06-8a5a-b8db447ac617,1cbb9fb3-f158-4b17-b73d-44af607165cf,30:26.0,desktop,direct,FALSE
8e34b30a-a2f0-43bf-b95b-7e272d816e5b,1cbb9fb3-f158-4b17-b73d-44af607165cf,54:01.0,mobile,social_media,FALSE
029e04b2-38da-4ae6-902f-9c9146448d11,1cc94dd3-81f3-476d-9996-0d85a6fca931,23:40.0,mobile,email,FALSE
906b7a90-431d-4f3e-816d-3c5e849b97a6,1cc94dd3-81f3-476d-9996-0d85a6fca931,00:31.0,mobile,paid_search,FALSE
446b1f30-6cd2-4dd7-89d5-d67f4530861b,1cd41a94-a1fc-486b-a936-d90595f2c816,53:28.0,tablet,direct,FALSE
9bd9c028-a2a2-4626-9dc0-6f0fd312d477,1cd41a94-a1fc-486b-a936-d90595f2c816,38:40.0,desktop,paid_search,FALSE
94d2e08c-711d-4783-803f-1e257007dbb3,1cd41a94-a1fc-486b-a936-d90595f2c816,37:27.0,mobile,direct,FALSE
9c0afc14-66ec-452a-a3a4-dffa555f0ad6,1cd921ac-22f0-4fbc-ad43-0df81a6d2d38,25:01.0,desktop,organic_search,TRUE
0df2a02e-f54b-4881-b011-4b24e3d2508d,1ce4ab1b-8b08-4745-9ec1-378cc27588b1,38:03.0,desktop,organic_search,FALSE
3f3644b7-42b3-4094-9527-92424bbc6d5b,1ce4ab1b-8b08-4745-9ec1-378cc27588b1,56:45.0,mobile,referral,FALSE
28f2473f-16e2-4bcb-b9fb-257e9110e98d,1ce4ab1b-8b08-4745-9ec1-378cc27588b1,47:05.0,mobile,email,FALSE
d711738b-bd78-4a02-b2dd-6c1382f68430,1ce4ab1b-8b08-4745-9ec1-378cc27588b1,55:17.0,mobile,referral,FALSE
246eaf49-3812-4b2c-ba97-e24ca8c399e6,1d0a7cee-5aeb-4b29-b2db-ae3472a7439c,38:57.0,desktop,social_media,FALSE
6068b51e-ba7a-475b-a243-78863520a577,1d0a7cee-5aeb-4b29-b2db-ae3472a7439c,24:16.0,mobile,paid_search,FALSE
09054a25-31ec-46c6-aa79-2bae4256c6d6,1d0a7cee-5aeb-4b29-b2db-ae3472a7439c,12:56.0,mobile,paid_search,FALSE
9c29ff2d-082f-4996-9318-71efb5621167,1d0a7cee-5aeb-4b29-b2db-ae3472a7439c,14:47.0,mobile,organic_search,FALSE
11fb362b-7c07-4781-8f01-fba16c1a85c3,1d2ae056-62ea-43dd-a1c6-ce1caf5422f5,02:40.0,mobile,organic_search,FALSE
184354a7-f619-4c7f-8fa9-997933e95bd4,1d2ae056-62ea-43dd-a1c6-ce1caf5422f5,20:48.0,mobile,direct,FALSE
c4493047-6c49-4461-86bc-6e5cfefd0592,1d2ae056-62ea-43dd-a1c6-ce1caf5422f5,48:56.0,desktop,social_media,FALSE
f3eebc22-82a5-4834-afa1-d1d7af9ac143,1d2ae056-62ea-43dd-a1c6-ce1caf5422f5,46:05.0,desktop,email,TRUE
5ba378c4-dff1-4f1a-92df-ca9afc3f60aa,1d2ae056-62ea-43dd-a1c6-ce1caf5422f5,21:04.0,desktop,email,FALSE
98ee549e-2103-4840-ab61-5d3834af47e5,1d2dbcc7-bca5-4ea7-bafa-f1dcf65bd91f,33:41.0,mobile,social_media,FALSE
7121f418-b2e4-4083-ba2b-9be7f6f48f38,1d2dbcc7-bca5-4ea7-bafa-f1dcf65bd91f,48:26.0,desktop,direct,FALSE
8d2eca01-d83a-4a8a-b1e5-67aee76171f5,1d2dbcc7-bca5-4ea7-bafa-f1dcf65bd91f,23:15.0,desktop,social_media,FALSE
1e6308c5-7365-443f-9df4-5b924e2863b6,1d2dbcc7-bca5-4ea7-bafa-f1dcf65bd91f,29:48.0,desktop,referral,FALSE
9657e9c8-f4de-4269-9161-70d3942ec3a1,1d379226-c923-4f8e-b964-808ccb276688,33:10.0,desktop,social_media,FALSE
47c7c58a-cb8f-470a-b036-7b53c2d7acb6,1d3a3b4b-de7f-4b4d-a290-8f7808e98a21,26:20.0,mobile,direct,FALSE
69d1a9d1-0085-4d92-9eae-73e58303df7d,1d3a3b4b-de7f-4b4d-a290-8f7808e98a21,32:28.0,desktop,organic_search,FALSE
af9c9d0f-e43d-4ead-9040-b59aefd6e4a3,1d3a3b4b-de7f-4b4d-a290-8f7808e98a21,33:36.0,mobile,display_ad,TRUE
c2673292-bdfa-4e41-9e94-bce3845cdacb,1d3a3b4b-de7f-4b4d-a290-8f7808e98a21,44:34.0,desktop,paid_search,FALSE
57e350ac-0a53-4439-b4f9-69562820668e,1d3a3b4b-de7f-4b4d-a290-8f7808e98a21,47:30.0,mobile,display_ad,FALSE
5b86458a-0101-468c-9277-dfaf295a8cf0,1d3a3b4b-de7f-4b4d-a290-8f7808e98a21,36:19.0,mobile,direct,FALSE
a4bfe5b3-7eeb-4894-9107-8a8232df1401,1d434bf0-e44b-4a0b-a3bc-5aa758cc8870,03:18.0,mobile,organic_search,TRUE
da974e6b-70e0-43db-87e0-667eef735bc6,1d434bf0-e44b-4a0b-a3bc-5aa758cc8870,18:52.0,mobile,social_media,FALSE
1e96a8bf-6932-4e47-af29-9d54d39b2e0e,1d434bf0-e44b-4a0b-a3bc-5aa758cc8870,58:34.0,desktop,referral,FALSE
b75957de-8db1-4270-b866-5260d68e970f,1d434bf0-e44b-4a0b-a3bc-5aa758cc8870,04:25.0,mobile,organic_search,FALSE
2d76d137-7c5c-44ea-85c6-236a25e63651,1d47718c-d425-4717-8f59-75920c836891,23:10.0,mobile,email,FALSE
41e950c8-4fe3-47d4-82d6-5c1a8d6fdf0e,1d4a99ec-601c-4cfd-b4ad-e157d11e76ec,08:09.0,desktop,social_media,FALSE
c88bf67f-dfcd-45de-9e73-8fb575a66eac,1d4a99ec-601c-4cfd-b4ad-e157d11e76ec,19:21.0,mobile,organic_search,FALSE
edd9bc03-49ef-4eec-a242-f9851bd8e1c5,1d4a99ec-601c-4cfd-b4ad-e157d11e76ec,15:53.0,desktop,direct,FALSE
f75ee04f-778d-42ac-82f6-3a34c0863aa8,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,10:29.0,mobile,social_media,FALSE
a6fc782b-5508-4058-894b-befad6930118,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,26:51.0,desktop,organic_search,FALSE
3cb73dc5-d83f-4de3-bed8-dbc2912360a0,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,53:31.0,desktop,paid_search,FALSE
5c1bfed7-6dda-4d69-aec7-e837492b9e51,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,58:55.0,mobile,organic_search,FALSE
2ebcf3ce-a824-4044-9bef-e1d053d237ab,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,43:26.0,mobile,email,FALSE
fa8bd8e4-4bf5-4f86-8994-462eded77e7c,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,26:35.0,mobile,direct,FALSE
76e0184f-d5e2-47f4-8113-485816621a2e,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,11:35.0,desktop,organic_search,FALSE
b9dd53b6-6dd1-4f78-bed0-1d41a35ef8af,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,50:52.0,mobile,social_media,FALSE
5e92ed12-558c-41b4-a136-ba244499c350,1d4c9f64-b21e-4f6f-9f07-d7a0af000cc2,59:47.0,mobile,organic_search,FALSE
726b7565-ce71-4b34-9530-a7a3d6bd157d,1d4e8909-0873-43a1-87f9-c968b439d6e1,12:36.0,mobile,email,FALSE
ec3dc1f0-6d78-4e31-aa36-819e5cb3aa68,1d4e8909-0873-43a1-87f9-c968b439d6e1,07:17.0,desktop,direct,FALSE
599131a4-5a82-4e29-b229-343dfd22a5d4,1d4f54e4-16a4-4d27-a651-2abf2087e42d,33:10.0,mobile,organic_search,TRUE
aceaa318-705a-42de-a7ee-7f4403ee03da,1d4f54e4-16a4-4d27-a651-2abf2087e42d,02:59.0,mobile,email,FALSE
0ac62335-eeda-4a3d-ad37-485a66643053,1d577041-7b6e-4999-81a9-86c930966b14,02:50.0,mobile,direct,TRUE
d83b6b9c-7e1a-4362-8ad0-f4a5783a109e,1d6f7c3d-eac2-49ab-98a2-280a499e2924,12:27.0,tablet,social_media,FALSE
bfbf7c3e-68c2-4924-9b13-5c46f747cc85,1d6f7c3d-eac2-49ab-98a2-280a499e2924,10:48.0,mobile,display_ad,FALSE
122fc4e4-bd6d-49f4-bc3d-1c8332ce6a43,1d6f7c3d-eac2-49ab-98a2-280a499e2924,34:28.0,desktop,organic_search,FALSE
9e75a1e3-89e6-4899-b644-9dacdb0262b1,1d6f7c3d-eac2-49ab-98a2-280a499e2924,43:31.0,desktop,organic_search,FALSE
5a0fa503-d3b1-431c-b4d2-3b13324d1d22,1d6f7c3d-eac2-49ab-98a2-280a499e2924,07:00.0,mobile,direct,FALSE
bbcdec41-317e-4d3f-9727-429d573c12ff,1d6f7c3d-eac2-49ab-98a2-280a499e2924,53:16.0,desktop,direct,FALSE
46450b12-8b69-442f-96f4-9ef8fd90de5a,1d8c4305-2fff-47eb-8b7e-fe165cd95e02,51:53.0,desktop,social_media,FALSE
7f32456c-bc86-428c-86fe-05652ba75d97,1d8c4305-2fff-47eb-8b7e-fe165cd95e02,58:21.0,desktop,referral,FALSE
3f69c2af-99ce-47c0-b091-e2ceaf6c6317,1d8c4305-2fff-47eb-8b7e-fe165cd95e02,53:56.0,mobile,organic_search,FALSE
4bdd8016-4e45-4ea0-a2ff-c1939d3b247f,1d8c4305-2fff-47eb-8b7e-fe165cd95e02,34:59.0,tablet,referral,FALSE
468290e8-884b-48ef-8e86-2caa8ade514a,1d8c4305-2fff-47eb-8b7e-fe165cd95e02,03:11.0,mobile,direct,FALSE
e1e5242b-868a-40c6-9b36-e6511ef608f4,1d8c4305-2fff-47eb-8b7e-fe165cd95e02,24:24.0,mobile,organic_search,FALSE
23443660-5889-4e0b-831f-7d5833c1ece2,1d915659-c9f5-4c24-947d-ac08255d6130,04:18.0,tablet,direct,FALSE
2c0e4e74-4eaf-4d49-b9a0-34263ac38978,1d915659-c9f5-4c24-947d-ac08255d6130,35:27.0,desktop,direct,FALSE
2e5c1643-a784-4c28-b331-0c7c5de0c3b6,1d915659-c9f5-4c24-947d-ac08255d6130,29:43.0,mobile,direct,TRUE
fca5db37-6d6d-4557-b3eb-f5c575ce8004,1d915659-c9f5-4c24-947d-ac08255d6130,23:02.0,tablet,organic_search,FALSE
4c885519-bbff-4f4c-9460-1bc5d5b79011,1d915659-c9f5-4c24-947d-ac08255d6130,50:39.0,mobile,email,FALSE
49893abe-3dc5-4d8e-ac53-c2e6cede9af9,1d915659-c9f5-4c24-947d-ac08255d6130,44:30.0,desktop,organic_search,FALSE
48a9ad71-aaec-46b2-a5e8-863f06e45177,1d915659-c9f5-4c24-947d-ac08255d6130,44:50.0,mobile,organic_search,FALSE
c813e6ab-9af1-4223-882a-9de3627d6a4d,1d915659-c9f5-4c24-947d-ac08255d6130,28:59.0,tablet,social_media,FALSE
678e3b57-ad2c-4d1a-8600-2036729b3a79,1d9666d5-ecaa-4683-a987-f7384bc14456,04:32.0,desktop,direct,FALSE
f44e2bea-9aa9-43be-bb32-3092bc8916d2,1d97cfc4-8d80-4e53-b018-222c675b80f2,33:10.0,tablet,direct,FALSE
2b36b5bf-5ac1-4507-8403-3d6f29762ec4,1d97cfc4-8d80-4e53-b018-222c675b80f2,38:16.0,mobile,organic_search,FALSE
e56de00a-4660-4b6b-8bc8-333b75c71034,1d97cfc4-8d80-4e53-b018-222c675b80f2,26:19.0,mobile,social_media,FALSE
0aa847df-7ecd-4026-8665-6fa1ae538d82,1d97cfc4-8d80-4e53-b018-222c675b80f2,16:23.0,mobile,paid_search,FALSE
45b3867c-eeb9-4fa5-baaf-c8fcf01aff28,1d97cfc4-8d80-4e53-b018-222c675b80f2,38:47.0,mobile,organic_search,FALSE
2cbdfa79-0035-4576-91d7-194409402534,1d97cfc4-8d80-4e53-b018-222c675b80f2,30:47.0,mobile,organic_search,FALSE
da6ab1e5-9a3b-4c4f-91e6-9e0319b097b5,1d9dcf0c-902e-4fff-8351-9f18fb79a236,35:27.0,mobile,organic_search,FALSE
88027605-1653-4ff3-984d-2f68164a64b5,1d9dcf0c-902e-4fff-8351-9f18fb79a236,25:02.0,mobile,organic_search,FALSE
d829a074-47dd-4017-a83a-66f2a4ede857,1d9dcf0c-902e-4fff-8351-9f18fb79a236,30:07.0,mobile,social_media,FALSE
e84f129d-4b47-4195-9612-1b2fe05b0b10,1d9dcf0c-902e-4fff-8351-9f18fb79a236,06:40.0,desktop,direct,FALSE
791d66dc-de92-4187-86cb-3640c07f541a,1daf045b-5346-4fde-8b37-6d700bc6e19a,19:05.0,mobile,organic_search,FALSE
276b151b-2843-4c29-bd24-e3c7fa1e596c,1daf045b-5346-4fde-8b37-6d700bc6e19a,12:47.0,tablet,email,TRUE
8440854d-f71c-464d-aa04-e5c278122374,1db926e2-abb1-42f2-8a0c-8ad9b57d2672,35:32.0,tablet,organic_search,FALSE
be38af34-a475-4b73-981a-d6487ce25577,1db926e2-abb1-42f2-8a0c-8ad9b57d2672,52:18.0,desktop,social_media,FALSE
66450703-0235-4dfe-b031-2d29397abaa0,1db926e2-abb1-42f2-8a0c-8ad9b57d2672,26:23.0,mobile,social_media,FALSE
1c3392de-499f-4fa3-94d3-0d2e42da5566,1db926e2-abb1-42f2-8a0c-8ad9b57d2672,08:00.0,mobile,direct,FALSE
c8a4430c-378f-4604-9315-4250c8164579,1ddf7c7b-536c-4123-b6da-933cec401b70,01:11.0,desktop,organic_search,FALSE
7fa17f9c-581d-4313-8a97-d518699c392d,1de10939-54ea-46f0-b422-4a5c52e76d80,08:09.0,mobile,direct,TRUE
1ab8d05a-ae7c-4393-88ed-f77b08bb324b,1de10939-54ea-46f0-b422-4a5c52e76d80,36:12.0,mobile,organic_search,FALSE
dd40be5a-8235-4620-9769-661e6e3bf4a6,1de54c78-b999-4a9a-8e47-c23de696d27f,16:39.0,mobile,organic_search,FALSE
68011a7a-8d5f-4623-99ba-1ae0bb0ec89f,1de54c78-b999-4a9a-8e47-c23de696d27f,58:01.0,desktop,organic_search,FALSE
8730eaca-e528-402b-b20c-daad820396ed,1de6f484-48c1-437f-a24d-915b69a1062a,21:38.0,tablet,direct,FALSE
537181a8-a8c4-4b44-953f-9943d91471f0,1de6f484-48c1-437f-a24d-915b69a1062a,15:51.0,desktop,referral,FALSE
0e6e1bc9-ea0d-4497-a825-e72e78381ade,1de6f484-48c1-437f-a24d-915b69a1062a,18:22.0,tablet,direct,FALSE
1954d659-2533-45a8-ada3-c6440c37d855,1dee7e43-51f0-4765-8160-7a08b7d8bed5,08:21.0,desktop,direct,FALSE
907ffdbe-617b-41ef-8f7d-20c65f569b85,1dee7e43-51f0-4765-8160-7a08b7d8bed5,51:34.0,mobile,direct,FALSE
30101f59-2f9c-4b45-ac5d-e46d873aa196,1dee7e43-51f0-4765-8160-7a08b7d8bed5,05:25.0,mobile,organic_search,FALSE
91e907bb-2b4a-4173-ba83-7171ae40e772,1e033600-183b-492b-b469-f584a25ea8b1,36:46.0,mobile,direct,FALSE
0dc00099-6842-42ac-98fe-27f93c08b30c,1e033600-183b-492b-b469-f584a25ea8b1,43:21.0,mobile,social_media,FALSE
2eff2b1e-66fb-4389-96a5-1704916578d7,1e077d59-d987-430c-a37d-1c04d7dc8159,23:59.0,mobile,paid_search,FALSE
2bee6fd8-9ea6-4611-b0c7-f6bbab9a68a0,1e077d59-d987-430c-a37d-1c04d7dc8159,03:10.0,mobile,organic_search,FALSE
ed073343-b022-4749-9c0d-167191cca97f,1e1b7983-6440-4da3-8519-1c4a317e735e,35:00.0,mobile,social_media,FALSE
a20f8ac3-2382-40be-9121-6fa85c2c47e8,1e3bae3b-97eb-4963-9fcf-e9e66a0c4396,42:01.0,mobile,social_media,FALSE
896a047f-f28d-450f-a136-d1db40541d40,1e3bae3b-97eb-4963-9fcf-e9e66a0c4396,00:39.0,mobile,direct,FALSE
d4b327b2-d5c5-4c14-b58c-31dce06b8186,1e43e0d4-4443-494f-92dc-4cf9a68eca19,29:42.0,desktop,paid_search,FALSE
bb09463e-26bf-4d3b-aa00-8d4fa462a6f2,1e4b0458-68ae-4a5c-bc79-8a3e9933260e,52:18.0,mobile,social_media,FALSE
f801db8f-6b83-40b2-ac8e-6c507fb50986,1e4c91d8-7b68-42a1-b723-194305a7e1c1,03:27.0,mobile,referral,FALSE
4ac53462-4cf5-49e5-b1c5-179f1a23ba73,1e4c91d8-7b68-42a1-b723-194305a7e1c1,56:23.0,mobile,organic_search,FALSE
27bf91dd-dca5-4187-ace8-3b742b563243,1e4c91d8-7b68-42a1-b723-194305a7e1c1,55:08.0,desktop,email,FALSE
e61b37b7-5f7a-4644-9276-2eda207fe298,1e4c91d8-7b68-42a1-b723-194305a7e1c1,20:56.0,mobile,direct,FALSE
76177b4f-7145-443d-af54-7d60f0cea77d,1e4d4793-27dd-49a1-9b77-cf69741cb5e7,58:22.0,mobile,organic_search,FALSE
a7beac9c-14e1-4103-a74e-b0676c096a88,1e4d4793-27dd-49a1-9b77-cf69741cb5e7,26:32.0,mobile,organic_search,FALSE
963e0b37-231e-4b7d-a59d-b28e6a34f7eb,1e538ebb-1171-4722-9209-c5a4f9b0dde0,02:38.0,mobile,organic_search,FALSE
10e75973-9727-4538-80ec-e357b5913e46,1e66832f-5895-47a7-9f3f-982cbd1e40ac,18:25.0,mobile,social_media,FALSE
bde35c80-c5a3-400c-8cae-3e123616f2bf,1e66832f-5895-47a7-9f3f-982cbd1e40ac,48:56.0,mobile,organic_search,FALSE
e78a37eb-3a38-428e-88cc-123e1ca7f85e,1e66832f-5895-47a7-9f3f-982cbd1e40ac,17:11.0,mobile,social_media,FALSE
32f8abb3-37c9-48d7-85e4-f6793a044da5,1e66832f-5895-47a7-9f3f-982cbd1e40ac,41:47.0,mobile,social_media,FALSE
03d9b9dd-68ef-4c79-a8ac-e4b792315a04,1e66832f-5895-47a7-9f3f-982cbd1e40ac,47:10.0,mobile,direct,FALSE
d7fafdfd-4808-4b88-b215-b6d86ad61a77,1e66832f-5895-47a7-9f3f-982cbd1e40ac,12:46.0,desktop,social_media,FALSE
b4605544-93d5-48a2-a944-f400a63b952b,1e66832f-5895-47a7-9f3f-982cbd1e40ac,58:10.0,mobile,direct,FALSE
1ee05df2-88ce-40b2-b2c8-ce9e39270d57,1e6d1ef9-34f9-4a4d-81f4-d82110d8137d,57:07.0,desktop,organic_search,FALSE
7702f401-95dc-4222-9ed1-2198bacbb69e,1e6d1ef9-34f9-4a4d-81f4-d82110d8137d,10:02.0,tablet,direct,FALSE
1a6bc7e7-6ac2-4eeb-83d9-36153377ba5b,1e74b906-a298-4675-a9ab-715ad50941eb,10:35.0,tablet,paid_search,FALSE
163acc8e-d285-46ed-83dd-ca65fc3333c6,1e74b906-a298-4675-a9ab-715ad50941eb,41:15.0,desktop,direct,FALSE
